2022-10-18,00.194.724/0001-13,AES BRASIL OPERAÇÕES S.A.,Debênture,TIET18,IPCA,IPCA+,100.00,2030-05-15
2022-10-18,00.194.724/0001-13,AES BRASIL OPERAÇÕES S.A.,Debênture,TIET19,CDI,CDI+,100.00,2027-03-15
2022-10-18,00.194.724/0001-13,AES BRASIL OPERAÇÕES S.A.,Debênture,TIET29,IPCA,IPCA+,100.00,2029-03-15
2022-10-18,00.194.724/0001-13,AES BRASIL OPERAÇÕES S.A.,Debênture,TIET39,IPCA,IPCA+,100.00,2029-03-15
2022-10-18,43.102.277/0001-38,SOLFACIL SECURITIZADORA DE CREDITOS DO AGRONEGOCIO S.A.,Debênture,SFCL11,IPCA,IPCA+,100.00,2029-08-18
2022-10-18,43.102.277/0001-38,SOLFACIL SECURITIZADORA DE CREDITOS DO AGRONEGOCIO S.A.,Debênture,SFCL21,IPCA,IPCA+,100.00,2029-08-18
2022-10-18,43.102.277/0001-38,SOLFACIL SECURITIZADORA DE CREDITOS DO AGRONEGOCIO S.A.,Debênture,SFCL31,IPCA,IPCA+,100.00,2029-08-18
2022-10-18,43.102.277/0001-38,SOLFACIL SECURITIZADORA DE CREDITOS DO AGRONEGOCIO S.A.,Debênture,SFCL41,IPCA,IPCA+,100.00,2029-08-18
2022-10-18,34.808.376/0001-49,LS ENERGIA GD IV S.A.,Debênture,BRLSIVDBS005,DI F,Outros,100.00,2022-12-15
2022-10-18,34.808.446/0001-69,LS ENERGIA GD II S.A.,Debênture,BR2LSEDBS001,CDI,CDI+,100.00,2022-12-15
2022-10-18,34.808.409/0001-50,LS ENERGIA GD III S.A.,Debênture,BR3LSEDBS009,CDI,CDI+,100.00,2022-12-15
2022-10-18,34.808.356/0001-78,LS ENERGIA GD V S.A.,Debênture,BR5LSEDBS004,CDI,CDI+,100.00,2022-12-15
2022-10-18,25.243.894/0001-71,PETRA GOLD SERVICOS FINANCEIROS S A,Debênture,BRPTGDDBS006,IPCA,IPCA+,100.00,2025-10-20
2022-10-18,34.846.886/0001-00,VIEL PARTICIPACOES S.A.,Debênture,BRVIELDBS005,IPCA,IPCA+,100.00,2040-08-24
2022-10-18,06.267.630/0001-03,COMPANHIA BRASILEIRA DE EDUCACAO E SISTEMAS DE ENSINO S.A,Debênture,EDSE11,CDI,CDI+,100.00,2023-08-25
2022-10-18,06.267.630/0001-03,COMPANHIA BRASILEIRA DE EDUCACAO E SISTEMAS DE ENSINO S.A,Debênture,EDSE12,CDI,CDI+,100.00,2027-08-03
2022-10-18,05.319.403/0001-11,RIO CORRENTE S/A,Debênture,RCOR11,CDI,CDI+,100.00,2028-08-30
2022-10-18,20.815.862/0001-80,INOVA SAUDE SAO PAULO SPE S.A,Debênture,INSV11,CDI,CDI+,100.00,2029-08-19
2022-10-18,20.815.868/0001-57,INOVA SAUDE SOROCABA SPE S.A,Debênture,INSR11,CDI,CDI+,100.00,2029-08-19
2022-10-18,27.314.933/0001-00,GRANSOL TERMINAIS MARITIMOS S/A,Debênture,GRNS11,CDI,CDI+,100.00,2033-05-06
2022-10-18,71.324.784/0001-51,USINA SANTO ANTONIO S/A,Debênture,USST11,IPCA,IPCA+,100.00,2028-08-15
2022-10-18,40.689.824/0001-35,CIRANDA II HOLDING S.A.,Debênture,CIIH11,CDI,CDI+,100.00,2023-04-17
2022-10-18,00.674.246/0001-49,N. ZEPPONE S.A.,Debênture,ZEPP11,CDI,CDI+,100.00,2025-10-28
2022-10-18,07.870.094/0001-07,MOB SERVICOS DE TELECOMUNICACOES S.A.,Debênture,MOBS11,CDI,CDI+,100.00,2027-08-30
2022-10-18,07.870.094/0001-07,MOB SERVICOS DE TELECOMUNICACOES S.A.,Debênture,MOBS12,CDI,CDI+,100.00,2028-05-30
2022-10-18,57.559.387/0001-38,VERZANI & SANDRINI S.A.,Debênture,VZSN11,CDI,CDI+,100.00,2026-08-26
2022-10-18,60.659.463/0029-92,ACHE LABORATORIOS FARMACEUTICOS SA,Debênture,ACHL11,CDI,CDI+,100.00,2026-08-31
2022-10-18,60.659.463/0029-92,ACHE LABORATORIOS FARMACEUTICOS SA,Debênture,ACHL12,CDI,CDI+,100.00,2027-07-31
2022-10-18,41.934.448/0001-60,SKINSTORE S.A.,Debênture,SCRC11,CDI,CDI+,100.00,2024-09-03
2022-10-18,12.979.552/0001-72,SKINSTORE S.A.,Debênture,SKIN11,CDI,CDI+,100.00,2025-09-15
2022-10-18,12.979.552/0001-72,SKINSTORE S.A.,Debênture,SKIN12,CDI,CDI+,100.00,2026-08-15
2022-10-18,41.813.235/0001-80,GREENYELLOW PERFORMANCE ENERGETICA S.A.,Debênture,GRPE11,CDI,CDI+,100.00,2028-09-10
2022-10-18,34.475.373/0001-30,XP COMERCIALIZADORA DE ENERGIA LTDA.,Debênture,XPEN11,CDI,CDI+,100.00,2023-12-08
2022-10-18,41.934.221/0001-14,CS BRASIL HOLDING E LOCACAO S.A.,Debênture,CSHO11,CDI,CDI+,100.00,2023-09-15
2022-10-18,20.611.180/0002-36,SETELOC S/A,Debênture,STLC11,CDI,CDI+,100.00,2026-10-26
2022-10-18,03.286.888/0001-69,SOTRAN S/A LOGISTICA E TRANSPORTE,Debênture,SOTR11,CDI,CDI+,100.00,2024-09-10
2022-10-18,38.249.067/0001-37,CEA IV - CENTRAIS EOLICAS ASSURUA IV SPE S/A,Debênture,CEIV11,CDI,CDI+,100.00,2023-04-30
2022-10-18,42.171.206/0001-24,BON NOME SOLAR PARTICIPACOES S.A.,Debênture,BNOM21,CDI,CDI+,100.00,2023-09-09
2022-10-18,42.130.537/0001-16,CONCESSIONARIA DO BLOCO SUL S.A.,Debênture,CBSS11,CDI,CDI+,100.00,2024-03-13
2022-10-18,42.130.537/0001-16,CONCESSIONARIA DO BLOCO SUL S.A.,Debênture,CBSS12,CDI,CDI+,100.00,2024-04-15
2022-10-18,42.206.269/0001-79,CONCESSIONARIA DO BLOCO CENTRAL S.A.,Debênture,CBCS11,CDI,CDI+,100.00,2024-03-13
2022-10-18,42.206.269/0001-79,CONCESSIONARIA DO BLOCO CENTRAL S.A.,Debênture,CBCS12,CDI,CDI+,100.00,2024-04-15
2022-10-18,35.522.391/0001-99,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-PARCELEX,Debênture,VEEX21,CDI,CDI+,100.00,2024-09-10
2022-10-18,35.522.391/0001-99,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-PARCELEX,Debênture,VEEX22,CDI,CDI+,100.00,2024-11-10
2022-10-18,35.522.391/0001-99,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-PARCELEX,Debênture,VEEX12,CDI,CDI+,100.00,2024-11-10
2022-10-18,42.548.035/0001-00,CONCESSIONARIA DOS AEROPORTOS DA AMAZONIA S/A,Debênture,AEAM11,CDI,CDI+,100.00,2022-11-30
2022-10-18,42.548.035/0001-00,CONCESSIONARIA DOS AEROPORTOS DA AMAZONIA S/A,Debênture,AEAM21,CDI,CDI+,100.00,2022-11-30
2022-10-18,09.611.669/0001-94,CIDADE MARAVILHOSA INDUSTRIA E COMERCIO DE ROUPAS SA,Debênture,CMRV11,CDI,CDI+,100.00,2025-09-15
2022-10-18,09.611.669/0001-94,CIDADE MARAVILHOSA INDUSTRIA E COMERCIO DE ROUPAS SA,Debênture,CMRV12,CDI,CDI+,100.00,2026-03-18
2022-10-18,15.426.874/0001-82,ITR COMERCIO DE PNEUS E PECAS S.A.,Debênture,PNEU11,CDI,CDI+,100.00,2026-12-17
2022-10-18,42.740.547/0001-73,VERT-CAP COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,CAPV11,CDI,CDI+,100.00,2025-09-20
2022-10-18,42.740.547/0001-73,VERT-CAP COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,BRCAPVDBS015,CDI,CDI+,100.00,2024-09-29
2022-10-18,40.215.276/0001-01,MEZ 6 ENERGIA S.A.,Debênture,MEZ611,CDI,CDI+,100.00,2023-08-23
2022-10-18,38.351.899/0001-60,VERT- CARUPI COMPANHIA,Debênture,VRCO11,PRE,PRE,100.00,2024-09-23
2022-10-18,24.921.465/0001-43,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,Debênture,BLUE12,CDI,CDI+,100.00,2026-10-25
2022-10-18,24.921.465/0001-43,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,Debênture,BFFT13,CDI,CDI+,100.00,2027-08-20
2022-10-18,36.619.747/0001-70,FIBRASIL INFRAESTRUTURA E FIBRA OTICA S.A.,Debênture,FBRI11,CDI,CDI+,100.00,2026-09-28
2022-10-18,36.619.747/0001-70,FIBRASIL INFRAESTRUTURA E FIBRA OTICA S.A.,Debênture,FBRI12,CDI,CDI+,100.00,2026-09-28
2022-10-18,29.980.141/0001-08,OCEANICA ENGENHARIA E CONSULTORIA S.A,Debênture,OENC11,CDI,CDI+,100.00,2026-09-28
2022-10-18,29.980.141/0001-08,OCEANICA ENGENHARIA E CONSULTORIA S.A,Debênture,OENC12,CDI,CDI+,100.00,2026-09-15
2022-10-18,08.795.463/0001-07,CBO SERVICOS MARITIMOS S.A.,Debênture,CBOS11,DOLAR,Outros,100.00,2024-09-27
2022-10-18,08.795.463/0001-07,CBO SERVICOS MARITIMOS S.A.,Debênture,CBOS12,DOLAR,Outros,100.00,2025-04-27
2022-10-18,40.997.635/0001-20,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XXII S.A.,Debênture,XXII11,CDI,CDI+,100.00,2025-08-26
2022-10-18,43.015.637/0001-64,VERT-ADIANTE COMPANHIA SECURITIZADORA DE CREDITOS COMERCIAIS,Debênture,VACS11,CDI,CDI+,100.00,2023-09-27
2022-10-18,41.544.698/0001-93,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT- DINIE,Debênture,VDIN11,CDI,CDI+,100.00,2024-10-01
2022-10-18,35.714.529/0001-51,TUCANO HOLDINGS III S.A.,Debênture,TNHL11,IPCA,IPCA+,100.00,2041-09-15
2022-10-18,34.623.550/0001-89,FOZ DO RIO CLARO ENERGIA S.A.,Debênture,TCII11,IPCA,IPCA+,100.00,2041-09-15
2022-10-18,25.369.840/0001-57,COMERC PARTICIPAÇÕES S.A.,Debênture,COMR12,CDI,CDI+,100.00,2024-06-15
2022-10-18,40.215.231/0001-37,MEZ 5 ENERGIA S.A.,Debênture,MEZ511,IPCA,IPCA+,100.00,2046-01-15
2022-10-18,42.195.692/0001-10,VERT-MONEY MONEY COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,MONY11,CDI,CDI+,100.00,2025-04-10
2022-10-18,42.195.692/0001-10,VERT-MONEY MONEY COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,MONY21,CDI,CDI+,100.00,2025-04-10
2022-10-18,42.195.692/0001-10,VERT-MONEY MONEY COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,BRMONYDBS022,CDI,CDI+,100.00,2024-10-11
2022-10-18,42.195.692/0001-10,VERT-MONEY MONEY COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,MONY12,CDI,CDI+,100.00,2026-05-20
2022-10-18,07.823.262/0001-03,FOZ DO RIO CLARO ENERGIA S.A.,Debênture,FZRC11,CDI,CDI+,100.00,2028-09-15
2022-10-18,01.571.702/0001-98,HALEX ISTAR INDUSTRIA FARMACEUTICA SA,Debênture,HALE11,CDI,CDI+,100.00,2028-04-20
2022-10-18,42.712.313/0001-12,VERT-KOIN COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,KOIN11,CDI,CDI+,100.00,2024-12-07
2022-10-18,71.923.304/0001-79,AGORA SOLUCOES EM TECNOLOGIA DA INFORMACAO E COMUNICACAO S A,Debênture,NOWS11,CDI,CDI+,100.00,2025-11-15
2022-10-18,34.025.997/0001-56,ENERGISA AMAZONAS TRANSMISSORA DE ENERGIA S.A.,Debênture,EAZT11,IPCA,IPCA+,100.00,2031-10-15
2022-10-18,34.025.997/0001-56,ENERGISA AMAZONAS TRANSMISSORA DE ENERGIA S.A.,Debênture,BREAZTDBS014,IPCA,IPCA+,100.00,2036-10-15
2022-10-18,31.109.417/0001-10,BORBOREMA TRANSMISSAO DE ENERGIA S.A.,Debênture,BBRM11,IPCA,IPCA+,100.00,2045-01-15
2022-10-18,34.355.513/0001-37,IBC EMPREENDIMENTOS E PARTICIPACOES S.A.,Debênture,IBCP11,CDI,CDI+,100.00,2024-10-26
2022-10-18,38.128.791/0001-02,RCH EMPREENDIMENTOS IMOBILIARIOS S.A,Debênture,RCHE11,CDI,CDI+,100.00,2024-10-26
2022-10-18,42.511.759/0001-89,PERSONAL CARE PARTICIPACOES S.A.,Debênture,PCRP11,CDI,CDI+,100.00,2026-10-27
2022-10-18,15.042.149/0001-00,LOG ENERGIA COMERCIALIZADORA S.A.,Debênture,LGCM11,IPCA,IPCA+,100.00,2023-12-15
2022-10-18,07.483.401/0001-99,TOTAL BIOTECNOLOGIA INDUSTRIA E COMERCIO S/A,Debênture,TOTB11,CDI,CDI+,100.00,2026-05-28
2022-10-18,07.483.401/0001-99,TOTAL BIOTECNOLOGIA INDUSTRIA E COMERCIO S/A,Debênture,TOTB21,CDI,CDI+,100.00,2027-05-28
2022-10-18,07.483.401/0001-99,TOTAL BIOTECNOLOGIA INDUSTRIA E COMERCIO S/A,Debênture,TOTB12,CDI,CDI+,100.00,2027-06-24
2022-10-18,61.065.199/0001-20,OCRIM S A PRODUTOS ALIMENTICIOS,Debênture,OCRM11,CDI,CDI+,100.00,2026-10-18
2022-10-18,43.370.018/0001-98,VERT-CONDOCONTA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,VTCD11,CDI,CDI+,100.00,2027-02-11
2022-10-18,42.938.083/0001-04,VERT-9 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,Debênture,VRT911,CDI,CDI+,100.00,2031-04-24
2022-10-18,43.751.004/0001-14,ARCO INSURETECH S/A,Debênture,INSU11,CDI,CDI+,100.00,2026-10-25
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,MJMA11,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,MJMA21,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS024,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS032,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS040,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS057,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS065,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,87.346.821/0001-62,MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S/A,Debênture,BRMJMADBS073,IPCA,IPCA+,100.00,2030-10-30
2022-10-18,31.748.174/0001-60,VERO S.A.,Debênture,VERO11,CDI,CDI+,100.00,2027-12-08
2022-10-18,05.303.439/0001-07,UNIGEL PARTICIPAÇÕES S.A.,Debênture,UGEL11,CDI,CDI+,100.00,2027-04-08
2022-10-18,41.475.390/0001-33,GREENYELLOW DO BRASIL HOLDING DE ENERGIA EMPREENDIMENTOS E PARTICIPACOES SA,Debênture,BRGYBRDBS006,CDI,CDI+,100.00,2022-11-17
2022-10-18,22.763.502/0001-07,PMZ DISTRIBUIDORA S.A,Debênture,PMZD11,CDI,CDI+,100.00,2027-11-15
2022-10-18,43.409.450/0001-45,E1 SUBHOLDING 2 S.A.,Debênture,ESHD11,CDI,CDI+,100.00,2033-04-15
2022-10-18,43.409.450/0001-45,E1 SUBHOLDING 2 S.A.,Debênture,ESHD21,CDI,CDI+,100.00,2033-04-15
2022-10-18,01.968.293/0001-68,ELETRORIVER S/A,Debênture,ELRV11,IPCA,IPCA+,100.00,2030-04-15
2022-10-18,03.820.456/0001-96,BSB ENERGETICA S/A,Debênture,BSBE11,IPCA,IPCA+,100.00,2030-04-15
2022-10-18,32.346.203/0001-20,SYOS SISTEMAS DE IOT S.A,Debênture,BRSYOSDBP008,IPCA,IPCA+,100.00,
2022-10-18,35.184.228/0001-63,GENESIS I FORNECEDORES S.A,Debênture,BRGNIFDBS009,CDI,%CDI,100.00,2023-10-17
2022-10-18,10.442.435/0001-40,LIGUE MOVEL S.A.,Debênture,LMOV11,CDI,CDI+,100.00,2027-11-12
2022-10-18,08.056.257/0001-77,USINA CERRADAO S.A.,Debênture,USCR11,IPCA,IPCA+,100.00,2027-11-15
2022-10-18,40.952.394/0001-00,VIA BRASIL MT 246 CONCESSIONARIA DE RODOVIAS S.A.,Debênture,VBMT11,CDI,CDI+,100.00,2023-06-01
2022-10-18,31.590.862/0001-45,COPAPA CIA PADUANA DE PAPEIS,Debênture,CPPA11,CDI,CDI+,100.00,2027-11-12
2022-10-18,08.411.588/0001-88,THP-TRIUNFO HOLDING DE PARTICIPACOES S.A.,Debênture,THPS11,PRE,PRE,100.00,2023-01-30
2022-10-18,48.344.725/0007-19,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,Debênture,ALTF11,CDI,CDI+,100.00,2027-01-15
2022-10-18,48.344.725/0007-19,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,Debênture,BRALTFDBS011,CDI,CDI+,100.00,2029-01-15
2022-10-18,42.152.864/0001-79,THALASSIUS A033.21 PARTICIPACOES S.A.,Debênture,THAP11,IPCA,IPCA+,100.00,2024-11-16
2022-10-18,02.639.850/0001-60,T V V - TERMINAL DE VILA VELHA S.A,Debênture,TVVH11,IPCA,IPCA+,100.00,2033-11-15
2022-10-18,34.562.112/0001-58,SCALA DATA CENTERS S.A.,Debênture,DYDC11,CDI,CDI+,100.00,2025-04-10
2022-10-18,34.562.112/0001-58,SCALA DATA CENTERS S.A.,Debênture,SCLL11,CDI,CDI+,100.00,2027-03-11
2022-10-18,07.520.438/0001-40,RODOIL DISTRIBUIDORA DE COMBUSTIVEIS S.A.,Debênture,RODC11,CDI,CDI+,100.00,2025-11-25
2022-10-18,46.377.727/0001-93,CAEDU COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO SA,Debênture,KEDU11,CDI,CDI+,100.00,2026-11-24
2022-10-18,23.865.997/0001-48,SAO FRANCISCO ENERGIA S.A.,Debênture,SFEN11,CDI,CDI+,100.00,2023-12-15
2022-10-18,35.865.649/0001-50,VENTOS DE SAO LUCIO I ENERGIAS RENOVAVEIS S.A.,Debênture,VSLE11,IPCA,IPCA+,100.00,2041-07-15
2022-10-18,02.763.931/0001-77,SIMPLE WAY LOCACOES E SERVICOS S.A.,Debênture,SWLS11,CDI,CDI+,100.00,2029-05-10
2022-10-18,44.109.598/0001-27,CONCESSIONARIA DE SANEAMENTO DO AMAPA SPE S.A.,Debênture,CSAA11,CDI,CDI+,100.00,2024-06-15
2022-10-18,05.965.546/0001-09,COMPANHIA DE ELETRICIDADE DO AMAPA CEA,Debênture,CEAP11,CDI,CDI+,100.00,2024-12-23
2022-10-18,41.750.028/0001-23,AUTOGERACAO SOLAR HOLDING S.A,Debênture,ASHS11,IPCA,IPCA+,100.00,2026-12-15
2022-10-18,28.594.234/0001-23,VTRM ENERGIA PARTICIPACOES S.A.,Debênture,VTRM11,CDI,CDI+,100.00,2024-12-10
2022-10-18,28.594.234/0001-23,VTRM ENERGIA PARTICIPACOES S.A.,Debênture,BRAUREDBS001,CDI,CDI+,100.00,2024-12-10
2022-10-18,43.335.774/0001-86,TRAVESSIA SECURITIZADORA DE CREDITOS MERCANTIS VI S.A.,Debênture,TMER11,CDI,CDI+,100.00,2027-11-30
2022-10-18,81.303.463/0001-24,TEXTIL FARBE S.A,Debênture,FARB11,CDI,CDI+,100.00,2026-11-26
2022-10-18,09.474.192/0001-42,BIOACTIVE BIOMATERIAIS S.A,Debênture,BACT13,PRE,PRE,100.00,2028-08-30
2022-10-18,09.474.192/0001-42,BIOACTIVE BIOMATERIAIS S.A,Debênture,BACT23,PRE,PRE,100.00,2026-12-30
2022-10-18,31.095.322/0001-95,SOLARIS TRANSMISSAO DE ENERGIA S.A.,Debênture,SOTE11,IPCA,IPCA+,100.00,2045-08-15
2022-10-18,12.600.032/0001-07,JIVE INVESTMENTS CONSULTORIA S.A.,Debênture,JICS11,CDI,CDI+,100.00,2028-12-22
2022-10-18,03.559.174/0001-87,MULTIHEMO SERVICOS MEDICOS S/A,Debênture,MHSM11,CDI,CDI+,100.00,2028-12-20
2022-10-18,31.095.265/0001-44,DUNAS TRANSMISSAO DE ENERGIA S.A.,Debênture,DUTE11,CDI,CDI+,100.00,2022-12-13
2022-10-18,52.164.662/0001-09,CENTRO PAULISTA DE ONCOLOGIA S.A.,Debênture,CPOG11,CDI,CDI+,100.00,2027-12-10
2022-10-18,34.480.751/0001-74,BRK - NE/N/CO S.A.,Debênture,BRKS11,CDI,CDI+,100.00,2023-12-09
2022-10-18,34.480.751/0001-74,BRK - NE/N/CO S.A.,Debênture,BRKS12,CDI,CDI+,100.00,2024-08-25
2022-10-18,26.855.869/0001-01,AGUA VERMELHA TRANSMISSORA DE ENERGIA S.A,Debênture,AVTE11,IPCA,IPCA+,100.00,2035-11-15
2022-10-18,40.690.178/0001-26,LAVRAS II HOLDING 2 S.A.,Debênture,LHII11,CDI,CDI+,100.00,2023-12-30
2022-10-18,05.104.205/0001-30,CONFLUENCIA ENERGIA S/A,Debênture,CONF11,IPCA,IPCA+,100.00,2041-11-15
2022-10-18,02.560.878/0001-07,HOSPITAL ANCHIETA S.A.,Debênture,ENDS11,CDI,CDI+,100.00,2027-05-14
2022-10-18,02.560.878/0001-07,HOSPITAL ANCHIETA S.A.,Debênture,HSPA12,CDI,CDI+,100.00,2027-09-15
2022-10-18,02.560.878/0001-07,HOSPITAL ANCHIETA S.A.,Debênture,BRHSPADBS010,CDI,CDI+,100.00,2029-09-15
2022-10-18,34.395.916/0001-00,V2I ENERGIA S.A.,Debênture,VDIE11,CDI,CDI+,100.00,2024-03-22
2022-10-18,43.688.224/0001-40,CB COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,CBCF11,PRE,PRE,100.00,2028-12-15
2022-10-18,43.688.224/0001-40,CB COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,CBCF21,PRE,PRE,100.00,2028-12-15
2022-10-18,08.486.781/0001-88,ROGGA S.A CONSTRUTORA E INCORPORADORA,Debênture,RGCI16,CDI,CDI+,100.00,2027-05-20
2022-10-18,38.138.329/0001-96,AMBIENTAL PARTICIPACOES S.A.,Debênture,ABPA11,CDI,CDI+,100.00,2027-12-15
2022-10-18,38.138.329/0001-96,AMBIENTAL PARTICIPACOES S.A.,Debênture,ABPA21,CDI,CDI+,100.00,2027-12-15
2022-10-18,27.486.182/0001-09,VIACAO AGUIA BRANCA S A,Debênture,VABC12,CDI,CDI+,100.00,2027-12-10
2022-10-18,27.486.182/0001-09,VIACAO AGUIA BRANCA S A,Debênture,VABC13,CDI,CDI+,100.00,2028-09-09
2022-10-18,07.322.382/0001-19,BSBIOS INDUSTRIA E COMERCIO DE BIODIESEL SUL BRASIL S/A,Debênture,RPPB11,CDI,CDI+,100.00,2027-06-16
2022-10-18,23.514.652/0001-40,UTE GNA II GERACAO DE ENERGIA S.A.,Debênture,UTEG11,CDI,CDI+,100.00,2022-11-24
2022-10-18,23.514.652/0001-40,UTE GNA II GERACAO DE ENERGIA S.A.,Debênture,UTEG21,CDI,CDI+,100.00,2022-11-24
2022-10-18,23.514.652/0001-40,UTE GNA II GERACAO DE ENERGIA S.A.,Debênture,UTEG31,CDI,CDI+,100.00,2022-11-24
2022-10-18,26.366.052/0001-70,COMPANHIA BRASILEIRA DE PLANOS FUNERARIOS S/A,Debênture,CBPF11,CDI,CDI+,100.00,2025-12-10
2022-10-18,19.403.406/0001-43,MAGNUM DISTRIBUIDORA DE PNEUS S/A,Debênture,MGNU11,CDI,CDI+,100.00,2025-11-28
2022-10-18,31.231.479/0001-09,MEZ 4 ENERGIA S.A.,Debênture,MEZQ11,IPCA,IPCA+,100.00,2044-01-15
2022-10-18,44.319.688/0001-42,CONCESSIONARIA DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.,Debênture,CSRR11,CDI,CDI+,100.00,2024-12-15
2022-10-18,12.623.165/0001-07,VENTOS POTIGUARES COMERCIALIZADORA DE ENERGIA S/A,Debênture,VPCE11,CDI,CDI+,100.00,2032-01-07
2022-10-18,30.986.413/0001-58,UNITY PARTICIPACOES S/A,Debênture,UNTY11,CDI,CDI+,100.00,2026-06-27
2022-10-18,10.319.900/0001-50,CICLUS AMBIENTAL DO BRASIL S.A.,Debênture,CCLS11,IPCA,IPCA+,100.00,2031-01-15
2022-10-18,10.319.900/0001-50,CICLUS AMBIENTAL DO BRASIL S.A.,Debênture,CCLS21,IPCA,IPCA+,100.00,2031-07-15
2022-10-18,34.622.881/0001-02,WINITY S.A.,Debênture,WNTY11,CDI,CDI+,100.00,2022-12-13
2022-10-18,34.622.881/0001-02,WINITY S.A.,Debênture,BRWNTYDBS012,CDI,CDI+,100.00,2022-12-13
2022-10-18,12.647.827/0001-70,RDA IMPORTACAO,EXPORTACAO E SERVICOS SA,Debênture,RDAS11,CDI,CDI+,100.00,2027-01-15
2022-10-18,12.647.827/0001-70,RDA IMPORTACAO,EXPORTACAO E SERVICOS SA,Debênture,RDAS21,CDI,CDI+,100.00,2027-01-15
2022-10-18,10.209.063/0001-06,RECH AGRICOLA S/A,Debênture,RAGH11,CDI,CDI+,100.00,2026-12-09
2022-10-18,10.209.063/0001-06,RECH AGRICOLA S/A,Debênture,BRRHAGDBS011,CDI,CDI+,100.00,2027-06-15
2022-10-18,43.775.452/0001-58,VERT-CLINICALBANK COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Debênture,BRVCBKDBS006,CDI,CDI+,100.00,2025-01-07
2022-10-18,39.615.622/0001-60,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VOLCANO II,Debênture,CSVO11,IPCA,IPCA+,100.00,2023-12-15
2022-10-18,39.615.622/0001-60,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VOLCANO II,Debênture,CSVO12,IPCA,IPCA+,100.00,2023-12-15
2022-10-18,42.385.499/0001-42,OMEGA DESENVOLVIMENTO S.A.,Debênture,OGDS11,CDI,CDI+,100.00,2025-06-15
2022-10-18,42.385.499/0001-42,OMEGA DESENVOLVIMENTO S.A.,Debênture,BROGDSDBS019,CDI,CDI+,100.00,2025-06-15
2022-10-18,09.420.486/0001-91,UNIVEN HEALTHCARE S.A.,Debênture,UHSA11,IPCA,IPCA+,100.00,2023-12-29
2022-10-18,41.315.638/0001-07,CONCESSIONARIA DE RODOVIAS ROTA DOS GRAOS S/A,Debênture,RGRA11,IPCA,IPCA+,100.00,2038-12-15
2022-10-18,35.593.905/0001-05,CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.,Debênture,ECER11,CDI,CDI+,100.00,2023-09-14
